,Instance,Size,Alpha_e,Capacity,Num_Drones,GAP,Runtime,NodeCount,ObjVal,HeurTime,HeurVal
209,4,10,True,50,3,inf,12.33370590209961,0.0,134.9655292645454,41.39228963851929,134.9655292645454
210,0,10,True,60,1,inf,44.92706084251404,0.0,290.6289966621124,81.5922360420227,290.6289966621124
211,1,10,True,60,1,inf,56.90125894546509,0.0,262.2039260898446,97.51986479759216,262.2039260898446
212,2,10,True,60,1,inf,45.193907022476196,0.0,280.2967718330665,82.60830855369568,280.2967718330665
213,3,10,True,60,1,inf,49.11612105369568,0.0,246.59176834155969,128.36390447616577,246.59176834155969
214,4,10,True,60,1,inf,52.25814890861511,0.0,324.6276280882425,86.83019852638245,324.6276280882425
215,0,10,True,60,2,inf,13.391177892684937,0.0,185.9807036998817,33.62088227272034,185.9807036998817
216,1,10,True,60,2,inf,81.50199103355408,0.0,148.39397139847395,105.95133972167969,148.39397139847395
217,2,10,True,60,2,inf,8.556164026260376,0.0,170.27486941807712,33.125054597854614,170.27486941807712
218,3,10,True,60,2,inf,10.115156888961792,0.0,188.21765084095674,28.599101781845093,188.21765084095674
219,4,10,True,60,2,inf,100.00266098976135,0.0,171.58494541336557,125.98485088348389,171.58494541336557
220,0,10,True,60,3,inf,12.716481924057007,0.0,146.22677042300143,52.33569121360779,146.22677042300143
221,1,10,True,60,3,inf,65.8638379573822,0.0,143.71092690257385,95.03530263900757,143.71092690257385
222,2,10,True,60,3,inf,10.62887191772461,0.0,151.32719788092055,35.00350093841553,151.32719788092055
223,3,10,True,60,3,inf,9.826092958450317,0.0,132.93188806960507,33.68731760978699,132.93188806960507
224,4,10,True,60,3,inf,69.2204418182373,0.0,141.30690687201513,98.26757216453552,141.30690687201513
3,0,10,False,20,1,inf,16.529608964920044,0.0,261.94369877595506,243.28776669502258,261.94369877595506
226,1,10,False,20,1,inf,90.28111696243286,0.0,260.42514051724004,114.25338172912598,260.42514051724004
227,2,10,False,20,1,inf,94.37643694877625,0.0,241.84992520817255,134.4320878982544,241.84992520817255
228,3,10,False,20,1,inf,20.21408486366272,0.0,224.92031269598294,38.439746141433716,224.92031269598294
229,4,10,False,20,1,inf,60.71125817298889,0.0,305.97381493888884,75.9174439907074,305.97381493888884
230,0,10,False,20,2,inf,14.20913290977478,0.0,306.8948141551249,26.51684045791626,306.8948141551249
231,1,10,False,20,2,inf,107.91689109802246,0.0,236.58478490201225,118.32610082626343,236.58478490201225
4,2,10,False,20,2,inf,71.7586419582367,0.0,248.66053251011027,174.13851022720337,248.66053251011027
233,3,10,False,20,2,inf,17.71108603477478,0.0,306.5445453193589,28.395790338516235,306.5445453193589
234,4,10,False,20,2,inf,63.06392002105713,0.0,222.75519939846467,74.16409015655518,222.75519939846467
235,0,10,False,20,3,inf,7.631721019744873,0.0,145.3928985682446,15.995216131210327,145.3928985682446
236,1,10,False,20,3,inf,22.65541982650757,0.0,217.96221082671033,32.24219465255737,217.96221082671033
10,2,10,False,20,3,inf,13.585516929626465,25163.0,177.00785278517628,9.200769901275635,211.37212687631433
238,3,10,False,20,3,inf,13.585516929626465,0.0,274.9839135936275,25.21695303916931,274.9839135936275
6,4,10,False,20,3,inf,68.21246099472046,0.0,300.86018452747146,130.46218466758728,300.86018452747146
240,0,10,False,30,1,inf,45.773897886276245,0.0,221.2809384647707,75.6464033126831,221.2809384647707
241,1,10,False,30,1,inf,9.377933025360107,0.0,226.55665648798575,50.10202980041504,226.55665648798575
242,2,10,False,30,1,inf,52.0676429271698,0.0,233.34739839714402,88.27495861053467,233.34739839714402
243,3,10,False,30,1,inf,15.814096927642822,0.0,211.74719154187437,47.8197660446167,211.74719154187437
244,4,10,False,30,1,inf,15.292058944702148,0.0,239.3369372590604,36.82838225364685,239.3369372590604
245,0,10,False,30,2,inf,110.36541485786438,0.0,197.34412304418356,122.04291296005249,197.34412304418356
246,1,10,False,30,2,inf,94.8094220161438,0.0,160.9265307104517,106.97460699081421,160.9265307104517
247,2,10,False,30,2,inf,10.309048891067505,0.0,187.67325446523233,20.429853200912476,187.67325446523233
7,3,10,False,30,2,inf,8.914592981338501,0.0,131.74387742247407,209.9793574810028,131.74387742247407
249,4,10,False,30,2,inf,88.29995203018188,0.0,153.62565215606105,101.07824373245239,153.62565215606105
250,0,10,False,30,3,inf,9.922832012176514,0.0,150.95911706098093,18.819584846496582,150.95911706098093
251,1,10,False,30,3,inf,62.209315061569214,0.0,150.52963114131137,71.1949028968811,150.52963114131137
196,2,10,False,30,3,inf,34.1734573,2597.0,235.37393629148144,10.662381887435913,235.37393629148144
253,3,10,False,30,3,inf,99.1696879863739,0.0,186.9576679785951,109.20481586456299,186.9576679785951
254,4,10,False,30,3,inf,51.87632513046265,0.0,212.6619768484516,60.48103642463684,212.6619768484516
255,0,10,False,40,1,inf,11.462141036987305,0.0,194.49614096214324,68.55057406425476,194.49614096214324
256,1,10,False,40,1,inf,28.993896961212158,0.0,246.2041298768015,55.37163496017456,246.2041298768015
257,2,10,False,40,1,inf,33.765506982803345,0.0,255.25917421892464,66.64648962020874,255.25917421892464
258,3,10,False,40,1,inf,18.082252025604248,0.0,237.96440354356554,42.94962978363037,237.96440354356554
259,4,10,False,40,1,inf,40.978808879852295,0.0,239.1505394066333,99.24308490753174,239.1505394066333
260,0,10,False,40,2,inf,127.19028306007385,0.0,187.3787380688192,142.55500602722168,187.3787380688192
261,1,10,False,40,2,inf,83.23459792137146,0.0,134.66301705942888,93.25800561904907,134.66301705942888
262,2,10,False,40,2,inf,5.329494953155518,0.0,160.30476436225328,15.801401376724243,160.30476436225328
263,3,10,False,40,2,inf,74.32166290283203,0.0,203.84107468389578,94.19819498062134,203.84107468389578
264,4,10,False,40,2,inf,4.796808958053589,0.0,150.02764410452983,15.603234052658081,150.02764410452983
265,0,10,False,40,3,inf,87.99425005912781,0.0,109.41990689922562,98.0768632888794,109.41990689922562
